customer_id,gender,region,age,age_cleaned,age_group,age_missing_flag,age_model,age_treatment_method,product_name,category,unit_price,quantity,total_price,shipping_fee,shipping_status,order_date,year,month,year_month
CUST0083,Female,South,28,28,25-34,0,28,Original,Laptop,Electronics,1500.00,1,1500.00,19.84,Unknown,2023-02-17,2023,2,2023-02
CUST0158,Female,North,51,51,45-54,0,51,Original,Headphones,Accessories,100.00,3,300.00,18.63,Unknown,2023-03-20,2023,3,2023-03
CUST0063,Female,North,20,20,18-24,0,20,Original,Laptop,Electronics,1500.00,5,7500.00,15.07,In Transit,2023-10-28,2023,10,2023-10
CUST0249,Male,South,33,33,25-34,0,33,Original,Monitor,Electronics,300.00,5,1500.00,15.98,In Transit,2023-01-16,2023,1,2023-01
CUST0012,Male,West,28,28,25-34,0,28,Original,Monitor,Electronics,300.00,2,600.00,14.13,Delivered,2023-02-11,2023,2,2023-02
CUST0038,Male,East,57,57,55-64,0,57,Original,Monitor,Electronics,300.00,2,600.00,17.67,In Transit,2023-12-18,2023,12,2023-12
CUST0216,Female,West,53,53,45-54,0,53,Original,Keyboard,Accessories,50.00,5,250.00,15.62,Returned,2023-09-01,2023,9,2023-09
CUST0172,Female,South,56,56,55-64,0,56,Original,Monitor,Electronics,300.00,5,1500.00,12.62,Returned,2023-07-20,2023,7,2023-07
CUST0048,Male,North,34,34,25-34,0,34,Original,Monitor,Electronics,300.00,2,600.00,11.88,Returned,2023-09-23,2023,9,2023-09
CUST0260,Male,East,32,32,25-34,0,32,Original,Monitor,Electronics,300.00,2,600.00,12.92,Returned,2023-07-14,2023,7,2023-07
CUST0063,Male,North,20,20,18-24,0,20,Original,Smartwatch,Wearables,200.00,4,800.00,15.78,Delivered,2023-06-14,2023,6,2023-06
CUST0218,Male,Unknown,36,36,35-44,0,36,Original,Laptop,Electronics,1500.00,4,6000.00,14.00,Returned,2023-06-06,2023,6,2023-06
CUST0263,Male,North,,40,35-44,1,40,Recovered from same Customer ID,Smartphone,Electronics,800.00,2,1600.00,7.17,Unknown,2023-01-09,2023,1,2023-01
CUST0160,Male,South,69,69,65+,0,69,Original,Monitor,Electronics,300.00,2,600.00,18.79,Delivered,2023-07-29,2023,7,2023-07
CUST0250,Female,North,64,64,55-64,0,64,Original,Smartphone,Electronics,800.00,2,1600.00,17.54,Returned,2023-08-05,2023,8,2023-08
CUST0038,Male,North,57,57,55-64,0,57,Original,Keyboard,Accessories,50.00,3,150.00,18.44,In Transit,2023-02-21,2023,2,2023-02
CUST0048,Male,North,34,34,25-34,0,34,Original,Monitor,Electronics,300.00,2,600.00,12.94,In Transit,2023-05-05,2023,5,2023-05
CUST0183,Female,West,42,42,35-44,0,42,Original,Monitor,Electronics,300.00,3,900.00,14.11,Returned,2023-01-16,2023,1,2023-01
CUST0240,Female,Unknown,39,39,35-44,0,39,Original,Headphones,Accessories,100.00,1,100.00,7.09,Delivered,2023-06-26,2023,6,2023-06
CUST0155,Male,North,41,41,35-44,0,41,Original,Smartwatch,Wearables,200.00,1,200.00,18.84,In Transit,2023-04-20,2023,4,2023-04
CUST0185,Male,North,29,29,25-34,0,29,Original,Laptop,Electronics,1500.00,5,7500.00,13.95,Delivered,2023-10-30,2023,10,2023-10
CUST0229,Female,North,,45,45-54,1,45,Recovered from same Customer ID,Headphones,Accessories,100.00,4,400.00,11.95,Delivered,2023-09-04,2023,9,2023-09
CUST0229,Male,North,45,45,45-54,0,45,Original,Mouse,Accessories,30.00,3,90.00,10.06,Delivered,2023-02-18,2023,2,2023-02
CUST0139,Male,North,57,57,55-64,0,57,Original,Mouse,Accessories,30.00,5,150.00,19.16,Returned,2023-01-07,2023,1,2023-01
CUST0009,Male,West,50,50,45-54,0,50,Original,Headphones,Accessories,100.00,2,200.00,19.13,Unknown,2023-10-08,2023,10,2023-10
CUST0095,Male,West,60,60,55-64,0,60,Original,Keyboard,Accessories,50.00,5,250.00,13.00,Returned,2023-12-19,2023,12,2023-12
CUST0001,Female,East,38,38,35-44,0,38,Original,Keyboard,Accessories,50.00,3,150.00,6.14,Returned,2023-04-10,2023,4,2023-04
CUST0200,Male,East,68,68,65+,0,68,Original,Laptop,Electronics,1500.00,3,4500.00,11.29,Returned,2023-06-01,2023,6,2023-06
CUST0086,Male,West,26,26,25-34,0,26,Original,Smartwatch,Wearables,200.00,5,1000.00,14.83,Delivered,2023-07-03,2023,7,2023-07
CUST0193,Female,North,64,64,55-64,0,64,Original,Monitor,Electronics,300.00,3,900.00,15.97,Delivered,2023-10-15,2023,10,2023-10
CUST0193,Female,East,64,64,55-64,0,64,Original,Headphones,Accessories,100.00,4,400.00,12.48,In Transit,2023-06-10,2023,6,2023-06
CUST0044,Female,East,30,30,25-34,0,30,Original,Monitor,Electronics,300.00,4,1200.00,10.86,Delivered,2023-09-03,2023,9,2023-09
CUST0187,Male,East,25,25,25-34,0,25,Original,Laptop,Electronics,1500.00,5,7500.00,16.95,Delivered,2023-03-04,2023,3,2023-03
CUST0006,Female,East,52,52,45-54,0,52,Original,Headphones,Accessories,100.00,2,200.00,18.95,In Transit,2023-01-24,2023,1,2023-01
CUST0021,Male,North,43,43,35-44,0,43,Original,Mouse,Accessories,30.00,4,120.00,10.77,Unknown,2023-09-24,2023,9,2023-09
CUST0271,Female,South,46,46,45-54,0,46,Original,Headphones,Accessories,100.00,2,200.00,19.54,Returned,2023-06-20,2023,6,2023-06
CUST0160,Male,East,69,69,65+,0,69,Original,Laptop,Electronics,1500.00,4,6000.00,10.00,Delivered,2023-11-15,2023,11,2023-11
CUST0095,Female,East,,60,55-64,1,60,Recovered from same Customer ID,Laptop,Electronics,1500.00,5,7500.00,12.35,In Transit,2023-04-28,2023,4,2023-04
CUST0025,Female,East,56,56,55-64,0,56,Original,Monitor,Electronics,300.00,3,900.00,17.34,Returned,2023-05-22,2023,5,2023-05
CUST0188,Male,West,29,29,25-34,0,29,Original,Keyboard,Accessories,50.00,3,150.00,12.06,Returned,2023-04-02,2023,4,2023-04
CUST0238,Female,West,,26,25-34,1,26,Recovered from same Customer ID,Mouse,Accessories,30.00,2,60.00,14.07,Unknown,2023-11-15,2023,11,2023-11
CUST0180,Male,North,,68,65+,1,68,Recovered from same Customer ID,Laptop,Electronics,1500.00,2,3000.00,16.82,Unknown,2023-10-05,2023,10,2023-10
CUST0011,Female,North,54,54,45-54,0,54,Original,Smartphone,Electronics,800.00,5,4000.00,19.49,Returned,2023-08-22,2023,8,2023-08
CUST0264,Male,West,59,59,55-64,0,59,Original,Keyboard,Accessories,50.00,2,100.00,15.51,Returned,2023-07-16,2023,7,2023-07
CUST0156,Male,East,57,57,55-64,0,57,Original,Smartwatch,Wearables,200.00,5,1000.00,9.77,Returned,2023-01-27,2023,1,2023-01
CUST0044,Male,West,30,30,25-34,0,30,Original,Headphones,Accessories,100.00,1,100.00,15.64,Delivered,2023-09-06,2023,9,2023-09
CUST0202,Male,East,56,56,55-64,0,56,Original,Smartphone,Electronics,800.00,5,4000.00,12.22,Delivered,2023-05-06,2023,5,2023-05
CUST0171,Male,East,21,21,18-24,0,21,Original,Headphones,Accessories,100.00,5,500.00,13.70,In Transit,2023-01-14,2023,1,2023-01
CUST0109,Female,Unknown,57,57,55-64,0,57,Original,Laptop,Electronics,1500.00,4,6000.00,12.77,Delivered,2023-04-28,2023,4,2023-04
CUST0213,Female,North,45,45,45-54,0,45,Original,Monitor,Electronics,300.00,4,1200.00,14.76,Delivered,2023-01-02,2023,1,2023-01
CUST0261,Male,North,,48,45-54,1,48,Recovered from same Customer ID,Mouse,Accessories,30.00,3,90.00,11.71,Delivered,2023-11-09,2023,11,2023-11
CUST0030,Female,East,44,44,35-44,0,44,Original,Smartphone,Electronics,800.00,5,4000.00,17.36,Returned,2023-07-03,2023,7,2023-07
CUST0145,Male,North,51,51,45-54,0,51,Original,Headphones,Accessories,100.00,4,400.00,10.89,Delivered,2023-01-14,2023,1,2023-01
CUST0044,Male,Unknown,30,30,25-34,0,30,Original,Smartphone,Electronics,800.00,1,800.00,14.23,In Transit,2023-02-23,2023,2,2023-02
CUST0199,Male,North,41,41,35-44,0,41,Original,Monitor,Electronics,300.00,1,300.00,9.50,Delivered,2023-06-11,2023,6,2023-06
CUST0111,Female,West,19,19,18-24,0,19,Original,Monitor,Electronics,300.00,3,900.00,13.79,In Transit,2023-05-16,2023,5,2023-05
CUST0124,Male,South,53,53,45-54,0,53,Original,Smartphone,Electronics,800.00,1,800.00,5.36,Returned,2023-03-16,2023,3,2023-03
CUST0299,Male,West,58,58,55-64,0,58,Original,Smartphone,Electronics,800.00,5,4000.00,19.93,In Transit,2023-01-03,2023,1,2023-01
CUST0241,Female,Unknown,27,27,25-34,0,27,Original,Keyboard,Accessories,50.00,2,100.00,19.92,Delivered,2023-06-02,2023,6,2023-06
CUST0010,Male,South,37,37,35-44,0,37,Original,Smartwatch,Wearables,200.00,2,400.00,14.16,Delivered,2023-06-06,2023,6,2023-06
CUST0293,Female,East,32,32,25-34,0,32,Original,Laptop,Electronics,1500.00,5,7500.00,7.52,Returned,2023-10-28,2023,10,2023-10
CUST0225,Male,West,65,65,65+,0,65,Original,Monitor,Electronics,300.00,4,1200.00,10.09,Returned,2023-01-31,2023,1,2023-01
CUST0197,Male,North,54,54,45-54,0,54,Original,Laptop,Electronics,1500.00,4,6000.00,6.73,In Transit,2023-04-28,2023,4,2023-04
CUST0035,Female,West,20,20,18-24,0,20,Original,Mouse,Accessories,30.00,4,120.00,5.19,Returned,2023-07-22,2023,7,2023-07
CUST0280,Male,Unknown,44,44,35-44,0,44,Original,Keyboard,Accessories,50.00,1,50.00,12.30,Delivered,2023-06-12,2023,6,2023-06
CUST0129,Male,South,66,66,65+,0,66,Original,Laptop,Electronics,1500.00,4,6000.00,13.08,In Transit,2023-03-20,2023,3,2023-03
CUST0144,Female,Unknown,54,54,45-54,0,54,Original,Laptop,Electronics,1500.00,4,6000.00,12.00,Returned,2023-04-14,2023,4,2023-04
CUST0174,Male,North,68,68,65+,0,68,Original,Mouse,Accessories,30.00,2,60.00,9.28,Delivered,2023-05-04,2023,5,2023-05
CUST0219,Female,South,48,48,45-54,0,48,Original,Keyboard,Accessories,50.00,5,250.00,14.34,Delivered,2023-09-28,2023,9,2023-09
CUST0198,Male,South,56,56,55-64,0,56,Original,Monitor,Electronics,300.00,2,600.00,17.13,In Transit,2023-08-01,2023,8,2023-08
CUST0139,Male,North,57,57,55-64,0,57,Original,Monitor,Electronics,300.00,1,300.00,13.55,Delivered,2023-09-26,2023,9,2023-09
CUST0149,Male,West,40,40,35-44,0,40,Original,Mouse,Accessories,30.00,5,150.00,9.01,Returned,2023-11-14,2023,11,2023-11
CUST0031,Male,North,67,67,65+,0,67,Original,Laptop,Electronics,1500.00,4,6000.00,13.30,Delivered,2023-11-01,2023,11,2023-11
CUST0036,Female,South,33,33,25-34,0,33,Original,Headphones,Accessories,100.00,5,500.00,8.27,In Transit,2023-06-30,2023,6,2023-06
CUST0029,Female,West,66,66,65+,0,66,Original,Laptop,Electronics,1500.00,2,3000.00,9.26,In Transit,2023-10-10,2023,10,2023-10
CUST0071,Male,West,46,46,45-54,0,46,Original,Monitor,Electronics,300.00,3,900.00,18.83,Returned,2023-09-19,2023,9,2023-09
CUST0108,Female,East,,,Unknown,1,49,Unknown for age analysis; median-imputed for modeling only,Monitor,Electronics,300.00,1,300.00,6.55,Delivered,2024-01-03,2024,1,2024-01
CUST0251,Male,East,42,42,35-44,0,42,Original,Laptop,Electronics,1500.00,2,3000.00,12.17,Unknown,2023-01-09,2023,1,2023-01
CUST0142,Male,North,32,32,25-34,0,32,Original,Laptop,Electronics,1500.00,1,1500.00,8.53,In Transit,2023-08-11,2023,8,2023-08
CUST0025,Male,West,56,56,55-64,0,56,Original,Monitor,Electronics,300.00,1,300.00,8.87,Returned,2023-07-25,2023,7,2023-07
CUST0031,Female,South,67,67,65+,0,67,Original,Smartwatch,Wearables,200.00,1,200.00,5.45,Returned,2023-09-30,2023,9,2023-09
CUST0159,Male,North,,18,18-24,1,18,Recovered from same Customer ID,Headphones,Accessories,100.00,2,200.00,10.39,Returned,2023-10-26,2023,10,2023-10
CUST0094,Male,South,30,30,25-34,0,30,Original,Headphones,Accessories,100.00,4,400.00,13.94,Delivered,2023-12-22,2023,12,2023-12
CUST0072,Male,East,21,21,18-24,0,21,Original,Headphones,Accessories,100.00,4,400.00,12.96,In Transit,2023-09-13,2023,9,2023-09
CUST0078,Female,South,38,38,35-44,0,38,Original,Keyboard,Accessories,50.00,4,200.00,11.00,Returned,2023-12-26,2023,12,2023-12
CUST0105,Male,West,27,27,25-34,0,27,Original,Laptop,Electronics,1500.00,2,3000.00,13.22,In Transit,2023-09-06,2023,9,2023-09
CUST0152,Male,North,69,69,65+,0,69,Original,Monitor,Electronics,300.00,5,1500.00,17.75,In Transit,2023-11-14,2023,11,2023-11
CUST0160,Female,West,69,69,65+,0,69,Original,Smartphone,Electronics,800.00,3,2400.00,15.53,In Transit,2023-04-25,2023,4,2023-04
CUST0248,Female,South,67,67,65+,0,67,Original,Laptop,Electronics,1500.00,1,1500.00,13.92,Delivered,2023-07-26,2023,7,2023-07
CUST0133,Male,West,47,47,45-54,0,47,Original,Smartwatch,Wearables,200.00,3,600.00,13.73,Delivered,2023-06-15,2023,6,2023-06
CUST0260,Male,West,32,32,25-34,0,32,Original,Monitor,Electronics,300.00,3,900.00,8.48,Delivered,2023-05-22,2023,5,2023-05
CUST0051,Female,West,41,41,35-44,0,41,Original,Laptop,Electronics,1500.00,3,4500.00,13.82,Delivered,2023-12-07,2023,12,2023-12
CUST0177,Female,East,29,29,25-34,0,29,Original,Mouse,Accessories,30.00,1,30.00,11.33,In Transit,2023-02-28,2023,2,2023-02
CUST0004,Male,North,65,65,65+,0,65,Original,Monitor,Electronics,300.00,4,1200.00,11.14,Unknown,2024-01-03,2024,1,2024-01
CUST0195,Female,East,48,48,45-54,0,48,Original,Smartwatch,Wearables,200.00,5,1000.00,10.90,In Transit,2023-05-04,2023,5,2023-05
CUST0122,Male,East,68,68,65+,0,68,Original,Laptop,Electronics,1500.00,1,1500.00,19.37,Unknown,2023-08-27,2023,8,2023-08
CUST0058,Female,North,42,42,35-44,0,42,Original,Mouse,Accessories,30.00,5,150.00,8.28,Returned,2023-11-14,2023,11,2023-11
CUST0039,Male,Unknown,60,60,55-64,0,60,Original,Laptop,Electronics,1500.00,1,1500.00,10.84,In Transit,2023-09-06,2023,9,2023-09
CUST0066,Female,North,37,37,35-44,0,37,Original,Smartphone,Electronics,800.00,1,800.00,12.78,Returned,2023-01-03,2023,1,2023-01
CUST0204,Female,South,54,54,45-54,0,54,Original,Laptop,Electronics,1500.00,4,6000.00,12.84,Delivered,2023-02-20,2023,2,2023-02
CUST0208,Female,South,57,57,55-64,0,57,Original,Monitor,Electronics,300.00,1,300.00,6.55,Delivered,2023-04-13,2023,4,2023-04
CUST0196,Female,East,37,37,35-44,0,37,Original,Keyboard,Accessories,50.00,4,200.00,12.81,Delivered,2023-01-05,2023,1,2023-01
CUST0250,Female,North,64,64,55-64,0,64,Original,Laptop,Electronics,1500.00,1,1500.00,18.19,In Transit,2023-05-22,2023,5,2023-05
CUST0227,Male,South,54,54,45-54,0,54,Original,Smartwatch,Wearables,200.00,3,600.00,16.36,In Transit,2023-08-10,2023,8,2023-08
CUST0107,Male,West,67,67,65+,0,67,Original,Laptop,Electronics,1500.00,4,6000.00,14.85,Delivered,2023-06-11,2023,6,2023-06
CUST0177,Female,East,29,29,25-34,0,29,Original,Smartwatch,Wearables,200.00,4,800.00,17.93,Delivered,2023-02-25,2023,2,2023-02
CUST0174,Female,South,68,68,65+,0,68,Original,Headphones,Accessories,100.00,2,200.00,11.73,Unknown,2023-06-05,2023,6,2023-06
CUST0066,Male,West,37,37,35-44,0,37,Original,Mouse,Accessories,30.00,3,90.00,13.86,Delivered,2023-10-17,2023,10,2023-10
CUST0117,Male,North,22,22,18-24,0,22,Original,Mouse,Accessories,30.00,5,150.00,18.22,Returned,2023-01-25,2023,1,2023-01
CUST0008,Male,Unknown,18,18,18-24,0,18,Original,Monitor,Electronics,300.00,2,600.00,8.33,In Transit,2023-01-10,2023,1,2023-01
CUST0010,Female,West,,37,35-44,1,37,Recovered from same Customer ID,Laptop,Electronics,1500.00,3,4500.00,6.86,In Transit,2023-12-27,2023,12,2023-12
CUST0107,Male,South,,67,65+,1,67,Recovered from same Customer ID,Keyboard,Accessories,50.00,5,250.00,9.87,Returned,2023-11-03,2023,11,2023-11
CUST0271,Male,West,,46,45-54,1,46,Recovered from same Customer ID,Smartwatch,Wearables,200.00,2,400.00,8.05,In Transit,2023-04-10,2023,4,2023-04
CUST0149,Male,North,40,40,35-44,0,40,Original,Smartwatch,Wearables,200.00,4,800.00,11.68,Delivered,2023-12-27,2023,12,2023-12
CUST0173,Male,South,65,65,65+,0,65,Original,Laptop,Electronics,1500.00,3,4500.00,13.18,In Transit,2023-12-22,2023,12,2023-12
CUST0042,Female,East,57,57,55-64,0,57,Original,Smartphone,Electronics,800.00,2,1600.00,9.01,In Transit,2023-11-08,2023,11,2023-11
CUST0106,Female,South,50,50,45-54,0,50,Original,Headphones,Accessories,100.00,3,300.00,17.63,Delivered,2023-12-07,2023,12,2023-12
CUST0235,Male,West,19,19,18-24,0,19,Original,Monitor,Electronics,300.00,1,300.00,7.48,In Transit,2023-03-06,2023,3,2023-03
CUST0220,Male,South,,67,65+,1,67,Recovered from same Customer ID,Mouse,Accessories,30.00,1,30.00,6.70,In Transit,2023-05-07,2023,5,2023-05
CUST0264,Female,South,,59,55-64,1,59,Recovered from same Customer ID,Mouse,Accessories,30.00,5,150.00,14.88,Delivered,2023-12-07,2023,12,2023-12
CUST0020,Female,South,55,55,55-64,0,55,Original,Smartphone,Electronics,800.00,4,3200.00,8.31,Returned,2023-09-13,2023,9,2023-09
CUST0139,Female,Unknown,57,57,55-64,0,57,Original,Smartphone,Electronics,800.00,3,2400.00,19.61,Returned,2023-12-31,2023,12,2023-12
CUST0022,Female,South,33,33,25-34,0,33,Original,Keyboard,Accessories,50.00,2,100.00,16.28,Returned,2023-04-20,2023,4,2023-04
CUST0101,Female,North,53,53,45-54,0,53,Original,Monitor,Electronics,300.00,4,1200.00,10.58,Unknown,2023-03-31,2023,3,2023-03
CUST0271,Male,East,46,46,45-54,0,46,Original,Monitor,Electronics,300.00,4,1200.00,19.38,In Transit,2023-11-20,2023,11,2023-11
CUST0197,Female,West,54,54,45-54,0,54,Original,Mouse,Accessories,30.00,3,90.00,14.77,In Transit,2023-12-09,2023,12,2023-12
CUST0135,Male,West,41,41,35-44,0,41,Original,Smartwatch,Wearables,200.00,1,200.00,13.72,In Transit,2023-06-06,2023,6,2023-06
CUST0174,Male,West,68,68,65+,0,68,Original,Mouse,Accessories,30.00,5,150.00,16.66,In Transit,2023-12-12,2023,12,2023-12
CUST0139,Male,West,57,57,55-64,0,57,Original,Laptop,Electronics,1500.00,5,7500.00,8.19,In Transit,2023-07-30,2023,7,2023-07
CUST0058,Male,West,42,42,35-44,0,42,Original,Headphones,Accessories,100.00,5,500.00,5.43,Delivered,2023-10-24,2023,10,2023-10
CUST0152,Male,East,69,69,65+,0,69,Original,Smartwatch,Wearables,200.00,5,1000.00,7.71,In Transit,2023-10-25,2023,10,2023-10
CUST0231,Male,South,,,Unknown,1,49,Unknown for age analysis; median-imputed for modeling only,Keyboard,Accessories,50.00,2,100.00,13.53,In Transit,2023-07-13,2023,7,2023-07
CUST0288,Male,North,,55,55-64,1,55,Recovered from same Customer ID,Keyboard,Accessories,50.00,3,150.00,6.88,Returned,2023-05-28,2023,5,2023-05
CUST0296,Male,South,50,50,45-54,0,50,Original,Monitor,Electronics,300.00,5,1500.00,8.08,Returned,2024-01-03,2024,1,2024-01
CUST0155,Female,East,41,41,35-44,0,41,Original,Monitor,Electronics,300.00,1,300.00,16.71,Delivered,2023-10-11,2023,10,2023-10
CUST0128,Female,South,,52,45-54,1,52,Recovered from same Customer ID,Monitor,Electronics,300.00,3,900.00,14.38,Returned,2023-02-28,2023,2,2023-02
CUST0178,Male,North,44,44,35-44,0,44,Original,Smartwatch,Wearables,200.00,3,600.00,11.82,Delivered,2023-04-18,2023,4,2023-04
CUST0298,Male,South,58,58,55-64,0,58,Original,Smartphone,Electronics,800.00,2,1600.00,12.94,Returned,2023-11-11,2023,11,2023-11
CUST0064,Male,West,61,61,55-64,0,61,Original,Laptop,Electronics,1500.00,1,1500.00,18.37,In Transit,2023-09-01,2023,9,2023-09
CUST0091,Female,West,30,30,25-34,0,30,Original,Mouse,Accessories,30.00,3,90.00,11.78,Returned,2023-08-14,2023,8,2023-08
CUST0113,Female,East,38,38,35-44,0,38,Original,Laptop,Electronics,1500.00,3,4500.00,7.52,Delivered,2023-02-03,2023,2,2023-02
CUST0087,Female,Unknown,49,49,45-54,0,49,Original,Mouse,Accessories,30.00,2,60.00,17.46,Delivered,2023-02-05,2023,2,2023-02
CUST0087,Male,South,49,49,45-54,0,49,Original,Monitor,Electronics,300.00,3,900.00,17.94,Unknown,2023-01-20,2023,1,2023-01
CUST0255,Male,West,,39,35-44,1,39,Recovered from same Customer ID,Smartphone,Electronics,800.00,3,2400.00,10.50,Delivered,2023-02-18,2023,2,2023-02
CUST0044,Female,South,30,30,25-34,0,30,Original,Monitor,Electronics,300.00,1,300.00,14.91,In Transit,2023-07-29,2023,7,2023-07
CUST0133,Female,East,47,47,45-54,0,47,Original,Laptop,Electronics,1500.00,3,4500.00,15.50,Delivered,2023-07-25,2023,7,2023-07
CUST0122,Male,East,68,68,65+,0,68,Original,Monitor,Electronics,300.00,3,900.00,16.44,Delivered,2023-12-16,2023,12,2023-12
CUST0220,Male,West,67,67,65+,0,67,Original,Laptop,Electronics,1500.00,2,3000.00,13.04,Returned,2023-03-30,2023,3,2023-03
CUST0182,Male,East,19,19,18-24,0,19,Original,Headphones,Accessories,100.00,2,200.00,14.11,Returned,2023-01-22,2023,1,2023-01
CUST0081,Male,North,38,38,35-44,0,38,Original,Monitor,Electronics,300.00,2,600.00,5.79,Returned,2023-01-19,2023,1,2023-01
CUST0224,Male,South,57,57,55-64,0,57,Original,Smartwatch,Wearables,200.00,4,800.00,13.93,Delivered,2023-12-13,2023,12,2023-12
CUST0070,Male,South,23,23,18-24,0,23,Original,Smartphone,Electronics,800.00,1,800.00,6.70,Unknown,2023-07-06,2023,7,2023-07
CUST0263,Female,West,40,40,35-44,0,40,Original,Monitor,Electronics,300.00,1,300.00,11.65,Delivered,2023-07-22,2023,7,2023-07
CUST0052,Female,North,66,66,65+,0,66,Original,Keyboard,Accessories,50.00,4,200.00,14.49,Delivered,2023-06-06,2023,6,2023-06
CUST0253,Male,North,51,51,45-54,0,51,Original,Monitor,Electronics,300.00,5,1500.00,14.23,In Transit,2023-08-03,2023,8,2023-08
CUST0095,Male,North,60,60,55-64,0,60,Original,Monitor,Electronics,300.00,2,600.00,15.88,In Transit,2023-01-12,2023,1,2023-01
CUST0031,Male,East,67,67,65+,0,67,Original,Keyboard,Accessories,50.00,1,50.00,19.41,In Transit,2023-07-29,2023,7,2023-07
CUST0128,Male,Unknown,52,52,45-54,0,52,Original,Smartphone,Electronics,800.00,4,3200.00,15.79,In Transit,2023-08-20,2023,8,2023-08
CUST0077,Male,West,50,50,45-54,0,50,Original,Mouse,Accessories,30.00,4,120.00,17.84,Returned,2023-03-09,2023,3,2023-03
CUST0073,Male,South,19,19,18-24,0,19,Original,Smartwatch,Wearables,200.00,3,600.00,10.07,In Transit,2023-11-18,2023,11,2023-11
CUST0173,Male,West,65,65,65+,0,65,Original,Mouse,Accessories,30.00,5,150.00,15.11,Delivered,2023-08-31,2023,8,2023-08
CUST0218,Female,East,36,36,35-44,0,36,Original,Monitor,Electronics,300.00,4,1200.00,11.23,In Transit,2023-08-17,2023,8,2023-08
CUST0274,Male,South,51,51,45-54,0,51,Original,Keyboard,Accessories,50.00,5,250.00,15.38,Returned,2023-08-07,2023,8,2023-08
CUST0034,Female,East,65,65,65+,0,65,Original,Keyboard,Accessories,50.00,3,150.00,10.84,Unknown,2023-11-17,2023,11,2023-11
CUST0285,Female,South,58,58,55-64,0,58,Original,Monitor,Electronics,300.00,4,1200.00,13.40,Delivered,2023-03-31,2023,3,2023-03
CUST0117,Female,South,22,22,18-24,0,22,Original,Headphones,Accessories,100.00,3,300.00,7.70,Delivered,2023-07-20,2023,7,2023-07
CUST0208,Male,North,57,57,55-64,0,57,Original,Mouse,Accessories,30.00,4,120.00,15.44,Delivered,2023-06-12,2023,6,2023-06
CUST0107,Female,South,67,67,65+,0,67,Original,Headphones,Accessories,100.00,5,500.00,8.74,Returned,2023-06-08,2023,6,2023-06
CUST0145,Male,North,,51,45-54,1,51,Recovered from same Customer ID,Headphones,Accessories,100.00,4,400.00,14.68,In Transit,2023-12-08,2023,12,2023-12
CUST0232,Female,Unknown,44,44,35-44,0,44,Original,Laptop,Electronics,1500.00,5,7500.00,18.30,Returned,2023-11-07,2023,11,2023-11
CUST0039,Male,East,60,60,55-64,0,60,Original,Smartwatch,Wearables,200.00,1,200.00,10.14,Unknown,2023-12-02,2023,12,2023-12
CUST0195,Female,West,48,48,45-54,0,48,Original,Keyboard,Accessories,50.00,3,150.00,6.42,In Transit,2023-10-31,2023,10,2023-10
CUST0185,Female,South,29,29,25-34,0,29,Original,Monitor,Electronics,300.00,5,1500.00,18.18,In Transit,2023-09-06,2023,9,2023-09
CUST0281,Female,South,,44,35-44,1,44,Recovered from same Customer ID,Keyboard,Accessories,50.00,3,150.00,5.62,In Transit,2023-03-05,2023,3,2023-03
CUST0061,Female,South,35,35,35-44,0,35,Original,Smartphone,Electronics,800.00,1,800.00,17.30,In Transit,2023-05-07,2023,5,2023-05
CUST0232,Male,East,44,44,35-44,0,44,Original,Mouse,Accessories,30.00,3,90.00,14.91,In Transit,2023-10-20,2023,10,2023-10
CUST0013,Female,South,55,55,55-64,0,55,Original,Smartwatch,Wearables,200.00,4,800.00,7.31,Returned,2023-03-16,2023,3,2023-03
CUST0058,Female,West,42,42,35-44,0,42,Original,Keyboard,Accessories,50.00,1,50.00,8.05,Delivered,2023-07-13,2023,7,2023-07
CUST0159,Female,North,18,18,18-24,0,18,Original,Laptop,Electronics,1500.00,1,1500.00,5.29,Returned,2023-01-21,2023,1,2023-01
CUST0236,Male,West,18,18,18-24,0,18,Original,Laptop,Electronics,1500.00,3,4500.00,19.41,Delivered,2023-08-19,2023,8,2023-08
CUST0281,Female,North,44,44,35-44,0,44,Original,Monitor,Electronics,300.00,2,600.00,19.97,In Transit,2023-09-30,2023,9,2023-09
CUST0213,Female,South,,45,45-54,1,45,Recovered from same Customer ID,Smartwatch,Wearables,200.00,5,1000.00,9.18,In Transit,2023-10-31,2023,10,2023-10
CUST0286,Male,West,63,63,55-64,0,63,Original,Keyboard,Accessories,50.00,2,100.00,6.28,Returned,2023-03-21,2023,3,2023-03
CUST0136,Female,East,36,36,35-44,0,36,Original,Keyboard,Accessories,50.00,4,200.00,9.30,Returned,2023-07-09,2023,7,2023-07
CUST0228,Male,West,25,25,25-34,0,25,Original,Keyboard,Accessories,50.00,1,50.00,18.71,In Transit,2023-12-07,2023,12,2023-12
CUST0124,Female,North,,53,45-54,1,53,Recovered from same Customer ID,Headphones,Accessories,100.00,5,500.00,14.28,Returned,2023-06-02,2023,6,2023-06
CUST0201,Male,West,49,49,45-54,0,49,Original,Smartphone,Electronics,800.00,1,800.00,12.30,Delivered,2023-05-30,2023,5,2023-05
CUST0038,Male,Unknown,57,57,55-64,0,57,Original,Smartphone,Electronics,800.00,2,1600.00,19.87,Returned,2023-06-01,2023,6,2023-06
